group,policy,run_dir,checkpoint,anchor_source,anchor_seed,branch_index,future_seed,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,10,11010,0.6404183697249748,0.6404183697249732,0.12661506215175417,0.09820948666155799,0.1229842712784866
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,11,11111,-0.016197901966454986,-0.016197901966454764,0.10669010965918732,0.1587161916174972,0.14469055629645786
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,12,11212,0.37342249917128334,0.3734224991712838,0.14062633984985853,0.16754339916191074,0.17984174615112208
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,13,11313,0.4571439467898597,0.4571439467898617,0.14572764159489754,0.11941812789944156,0.17232170947531741
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,14,11414,0.3903459222060539,0.3903459222060559,0.15008893850289196,0.08344348894316148,0.14760704659339455
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,15,11515,-0.035128427311577726,-0.03512842731157717,0.1374898634185921,0.2055896976497181,0.28992604225918295
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,16,11616,-0.0687918290598919,-0.06879182905989312,0.13676281059605647,0.15579967276303935,0.19820795064821603
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,17,11717,-0.06051395809802851,-0.06051395809802962,0.1151617769594424,0.13759389459753565,0.2045622072995655
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,18,11818,-0.016582788644976754,-0.01658278864497531,0.16374759888104354,0.13870031136934882,0.22370335471165914
clean,RCPO,C:\Users\miaoj\Desktop\RCPO in trading\runs\new_rcpo_none_20260427_184544\seed_0,checkpoint_best.pt,model_training_endpoint,0,19,11919,0.191896953361536,0.19189695336153467,0.1142281430221778,0.1114362104227566,0.16294493379500058
clean,Equal Weight,equal_weight_seed_anchor,equal_weight,equal_weight_seed_anchor,10000,0,10000,0.037645817980744845,0.03764581798074507,0.12265039933181761,0.16517851242000098,0.006613755983019632
