policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,18,0.17376959323883057,0.1737681980334349,0.17392985421761062,0.1885480433702469,0.012625743634998798,0.01613413728773594,0.5235515236854553,0.40781569480895996,0.0,0.0,0.0,0.0,0.36137673258781433,0.3717908561229706,0.46725353598594666,0.47354891896247864,0.0
CF Reward Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_reward_gaussian_rcpo_none_20260902_195405\seed_0,checkpoint_best_feasible_eval_snapshot.pt,19,0.10612046718597412,0.10612157725009053,0.12905841793733397,0.0785149335861206,0.010928766801953316,0.0005258661112748086,0.5234899520874023,0.4078962504863739,0.0,0.0,0.0,0.0,0.3616962134838104,0.37126424908638,0.46753790974617004,0.47336116433143616,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,0,-0.4084024429321289,-0.4084025141894946,0.17731854597965083,0.45465582609176636,0.036884602159261703,0.031393520534038544,0.5761785507202148,0.4319014251232147,0.0,0.0,0.0,0.0,0.2389388233423233,0.26921311020851135,0.31506600975990295,0.3527069687843323,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,1,0.030573368072509766,0.030574119482195572,0.13810958053172356,0.14708343148231506,0.029217950999736786,0.003097392385825515,0.5746425986289978,0.431356817483902,0.0,0.0,0.0,0.0,0.2415531724691391,0.2660571336746216,0.3188438415527344,0.3492223918437958,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,2,-0.057593345642089844,-0.0575934882830883,0.13295335327321192,0.14883734285831451,0.027871083468198776,6.8443423515418544e-06,0.5748953223228455,0.4314526319503784,0.0,0.0,0.0,0.0,0.2411428838968277,0.2638985514640808,0.318337082862854,0.3467208743095398,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,3,0.14619314670562744,0.14619462808675543,0.17563489653066366,0.17391851544380188,0.03928329423069954,0.001423320616595447,0.5751848816871643,0.4315606951713562,0.0,0.0,0.0,0.0,0.24075950682163239,0.26433897018432617,0.3176286518573761,0.34737342596054077,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,4,-0.08877897262573242,-0.08877949636606375,0.18536720082045227,0.21243047714233398,0.04230533540248871,0.016946205869317055,0.5765668153762817,0.4320562481880188,0.0,0.0,0.0,0.0,0.2384100705385208,0.2651265859603882,0.3142993152141571,0.34833037853240967,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,5,-0.3318213224411011,-0.3318210136675125,0.1684892216197521,0.41177141666412354,0.030990906059741974,0.0005546293687075377,0.574368417263031,0.4312451183795929,0.0,0.0,0.0,0.0,0.24199427664279938,0.2683408260345459,0.3193551301956177,0.3517284095287323,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,6,0.027294516563415527,0.027294532087565937,0.18126927721669298,0.13772571086883545,0.03244514390826225,0.0003554205468390137,0.5746752023696899,0.43136823177337646,0.0,0.0,0.0,0.0,0.24152794480323792,0.2658027112483978,0.31873515248298645,0.3488081097602844,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,7,0.04488050937652588,0.04488042080634047,0.15110640335253014,0.15963837504386902,0.030775656923651695,0.004840326961129904,0.5759094953536987,0.4318212568759918,0.0,0.0,0.0,0.0,0.2394542098045349,0.2672935724258423,0.3159123361110687,0.3506283164024353,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,8,-0.2943347692489624,-0.29433451325591975,0.14901895065804824,0.29668912291526794,0.028177376836538315,0.0007277604308910668,0.5747249126434326,0.43137648701667786,0.0,0.0,0.0,0.0,0.24128276109695435,0.2561718821525574,0.3185298442840576,0.3377307653427124,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,9,0.23698532581329346,0.23698497383591421,0.09619653932472627,0.049586717039346695,0.02473796159029007,0.0,0.5743709206581116,0.4312606751918793,0.0,0.0,0.0,0.0,0.24197325110435486,0.25662103295326233,0.319550096988678,0.3382548391819,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,10,0.13984954357147217,0.1398501519558486,0.1660707487273195,0.16134971380233765,0.03545490279793739,0.00020557758398354053,0.575062096118927,0.43151769042015076,0.0,0.0,0.0,0.0,0.24099186062812805,0.26757878065109253,0.31797584891319275,0.35078009963035583,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,11,0.1683189868927002,0.16831915291931598,0.17751925746725147,0.19860020279884338,0.03296568617224693,0.000810267694760114,0.5748322010040283,0.43142589926719666,0.0,0.0,0.0,0.0,0.2412959486246109,0.26895248889923096,0.3184112012386322,0.3523281514644623,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,12,0.28959906101226807,0.28959811835064264,0.1674220621767652,0.12328426539897919,0.03394212946295738,0.0011259785387665033,0.5751025080680847,0.4315270185470581,0.0,0.0,0.0,0.0,0.24087293446063995,0.26990070939064026,0.3177748918533325,0.35342487692832947,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,13,0.9098691940307617,0.909869256407513,0.1391490933570165,0.055851519107818604,0.029076268896460533,1.3587306284534861e-06,0.5754414796829224,0.43166375160217285,0.0,0.0,0.0,0.0,0.24033167958259583,0.26860615611076355,0.31720873713493347,0.3519771993160248,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,14,0.3437305688858032,0.34373072147542905,0.17666963403108218,0.06390798836946487,0.03516719490289688,2.639283957250882e-05,0.5749942660331726,0.4314911961555481,0.0,0.0,0.0,0.0,0.24104373157024384,0.2676486670970917,0.3181169331073761,0.3508569896221161,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,15,0.08639168739318848,0.08639155815148625,0.15082766039530984,0.14583350718021393,0.024771803990006447,1.1443527000665199e-05,0.5740055441856384,0.4311196506023407,0.0,0.0,0.0,0.0,0.2425687313079834,0.26314473152160645,0.32031261920928955,0.3459923565387726,0.0
CF Cost Gaussian v3.2,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v3.2_cf_cost_gaussian_rcpo_none_20260902_195411\seed_0,checkpoint_best_feasible_eval_snapshot.pt,16,-0.06299525499343872,-0.06299497954820732,0.14972634924811276,0.17095592617988586,0.03092731535434723,2.8740720154019073e-05,0.5740832090377808,0.431143194437027,0.0,0.0,0.0,0.0,0.24244491755962372,0.26242130994796753,0.320048063993454,0.34512385725975037,0.0
