policy,run_dir,checkpoint,branch_index,final_cumulative_return,annualized_return,annualized_volatility,max_drawdown,average_turnover,average_constraint_cost,average_allocation_constraint_1_weight,average_allocation_constraint_2_weight,average_allocation_constraint_1_violation_cost,average_allocation_constraint_2_violation_cost,average_allocation_constraint_raw_cost,average_allocation_constraint_cost,average_concentration,maximum_concentration,average_max_single_asset_weight,maximum_single_asset_weight,fraction_steps_single_asset_above_70pct
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,11,-0.018444836139678955,-0.01844514773903727,0.16174124404358253,0.2379380613565445,0.24895744025707245,0.00021221752103883773,0.7645891904830933,0.6790803670883179,0.0,0.0,0.0,0.0,0.45790860056877136,0.9796683192253113,0.5679755210876465,0.9897583723068237,0.23412698412698413
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,12,-0.1418837308883667,-0.14188457901744123,0.18411710060348405,0.25937047600746155,0.2722432613372803,0.008015064522624016,0.771820068359375,0.6939108371734619,0.0,0.0,0.0,0.0,0.47055158019065857,0.9923592805862427,0.5859320759773254,0.9961687326431274,0.2698412698412698
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,13,0.047304630279541016,0.04730520490710144,0.1754202286756282,0.13120336830615997,0.2546309232711792,0.003568800166249275,0.76406329870224,0.6699016690254211,0.0,0.0,0.0,0.0,0.43556466698646545,0.9871835708618164,0.552208662033081,0.9935616254806519,0.1865079365079365
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,14,0.023645639419555664,0.023645612823283146,0.18906470678056278,0.24287815392017365,0.26808005571365356,0.0016354601830244064,0.771306574344635,0.6814326047897339,0.0,0.0,0.0,0.0,0.4524001479148865,0.9790536165237427,0.5670378804206848,0.9894468784332275,0.2261904761904762
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,15,0.06633377075195312,0.06633448555892874,0.14969110350662485,0.12914679944515228,0.22061865031719208,0.0013208682648837566,0.7471944689750671,0.6483024954795837,0.0,0.0,0.0,0.0,0.41073018312454224,0.9740772843360901,0.525624692440033,0.9869130849838257,0.15079365079365079
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,16,0.27615082263946533,0.2761502089125216,0.16501785612180567,0.09068715572357178,0.2570149302482605,0.0029345008078962564,0.7739973664283752,0.6876481175422668,0.0,0.0,0.0,0.0,0.4546695649623871,0.9814086556434631,0.5732130408287048,0.9906412363052368,0.25396825396825395
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,17,0.38769006729125977,0.38769190128486586,0.19647561180988593,0.12062083929777145,0.2652566730976105,0.004139852710068226,0.7587757706642151,0.6744287014007568,0.0,0.0,0.0,0.0,0.4444449543952942,0.9867987036705017,0.5606839060783386,0.9933664202690125,0.2222222222222222
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,18,0.14194214344024658,0.14194189749134423,0.21113594788005446,0.1837085634469986,0.30576223134994507,0.018082842230796814,0.7869775295257568,0.6999285221099854,0.0,0.0,0.0,0.0,0.4732622504234314,0.9917247295379639,0.5873914361000061,0.9958470463752747,0.25396825396825395
PPO Gaussian v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204433\seed_0,checkpoint_best.pt,19,0.3681197166442871,0.3681199029512905,0.14498807379826867,0.06225082650780678,0.17973865568637848,0.00013290366041474044,0.7336545586585999,0.63565593957901,0.0,0.0,0.0,0.0,0.4074524939060211,0.9816643595695496,0.5182302594184875,0.9907700419425964,0.1388888888888889
PPO Dirichlet v2.3,C:\Users\miaoj\Desktop\RCPO in trading\runs\simplex_v2.3_ppo_unconstrained_none_20260707_204606\seed_0,checkpoint_best.pt,0,0.1438608169555664,0.1438613940812452,0.17928705908089856,0.129747673869133,0.32069456577301025,0.012696975842118263,0.8247596621513367,0.6575140357017517,0.0,0.0,0.0,0.0,0.45633575320243835,0.7301491498947144,0.554842472076416,0.851497232913971,0.3055555555555556
